cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,PromedioDeRadiacion,SumaDeLluvia,V_Max,V_Med,V_Min,SumaDeCV1,SumaDeCV2,SumaDeCV3,SumaDeCV4,PromedioDeDireccion
JA001,2019-04-05T00:00:00,10.25,8.51029166666667,4.815,96.4,80.4333333333333,57.73,0.26059695,15.2,24.55,4.19108333333333,0,770,4720,70470,10440,3
JA001,2019-04-06T00:00:00,12.33,7.64183333333333,5.701,97,90.0991666666667,67.71,0.5148552,10.1,25.65,5.72283333333333,0,220,1750,71550,12880,3
JA001,2019-04-07T00:00:00,14.1,9.716375,6.797,98.7,88.4516666666667,66.25,0.5247816,2.1,21.77,5.422875,0,80,2180,75760,8380,3
JA001,2019-04-08T00:00:00,15.09,11.9558333333333,10.01,99.5,95.925,88.6,0.2804838,19.3,19.19,4.87,0,80,960,76730,8630,3
JA001,2019-04-09T00:00:00,15.87,10.5767083333333,6.933,97.6,85.5725,64.64,0.66974865,3.2,20.99,4.948625,0,30,770,74760,10840,3
JA001,2019-04-10T00:00:00,17,10.62875,5.771,93.6,77.25375,43.04,0.63213975,0.5,18.7,4.15575,0,11300,3290,59020,12790,2.66666666666667
JA001,2019-04-11T00:00:00,19.24,11.646125,4.405,98.4,70.2066666666667,32.84,1.0388979,0.2,15.91,1.650125,0,36960,13210,19030,17200,1.91666666666667
JA001,2019-04-12T00:00:00,20.47,13.0637916666667,4.746,90.9,58.4804166666667,31.19,1.1225664,0,11.71,1.730125,0,37290,14510,20210,14380,2.08333333333333
JA001,2019-04-13T00:00:00,23,14.664375,5.361,93.2,56.3095833333333,26.15,1.13525565,0,15.28,2.16904166666667,0,20420,8000,43720,14260,2.58333333333333
JA001,2019-04-14T00:00:00,24.86,16.755,8.03,91.3,60.595,36.26,1.08864975,0,18.95,2.04,0,28760,9600,34280,13750,2.33333333333333
JA001,2019-04-15T00:00:00,26.26,19.0633333333333,13.22,83.3,56.0420833333333,20.24,0.9329619,0,27.34,4.881375,0,30760,2630,40900,12110,2.16666666666667
JA001,2019-04-16T00:00:00,25.41,17.2579166666667,9.6,96.9,61.0283333333333,24.56,1.08347745,0,12.24,2.18904166666667,0,34200,8000,23200,21000,2.125
JA001,2019-04-17T00:00:00,28.28,18.0266666666667,12.06,75.63,54.04625,23.49,0.72319395,0,20.46,5.42416666666667,0,45270,3720,27210,10200,1.95833333333333
JA001,2019-04-18T00:00:00,14.75,11.6404166666667,9.39,98.6,92.885,78.33,0.2867886,21.2,16.51,2.14704166666667,0,25060,12690,37120,11530,2.25
JA001,2019-04-19T00:00:00,18.52,12.1145833333333,9.12,98.3,83.1675,53.19,0.6953133,9.3,14.08,2.43766666666667,0,34890,13880,22440,15190,2.04166666666667
JA001,2019-04-20T00:00:00,17.27,13.0204166666667,9.15,96.7,73.4116666666667,59.38,0.66772755,6.9,28.15,7.94120833333333,0,79170,3800,130,3270,1
JA001,2019-04-21T00:00:00,15.84,12.6366666666667,9.63,83.2,67.7220833333333,59.86,0.38136555,0.4,16.79,6.226625,0,81000,3700,10,1690,1
JA001,2019-04-22T00:00:00,19.55,13.7545833333333,9.8,94.3,72.0808333333333,46.84,0.6076884,0.1,27.31,2.94675,0,22200,6010,50120,8070,2.5
JA001,2019-04-23T00:00:00,14.71,10.8105833333333,6.112,96.6,85.0483333333333,57.75,0.54443745,12.2,22.44,5.19525,0,6180,3050,59960,17210,2.91666666666667
JA001,2019-04-24T00:00:00,14.78,10.9923333333333,6.762,96.4,85.3241666666667,65.06,0.3006918,3.5,24.2,4.64675,0,260,1680,72100,12360,3
JA001,2019-04-25T00:00:00,15.97,12.9675,8.3,98.6,83.0729166666667,66.06,0.5969286,9.1,25.23,6.58333333333333,0,1040,1810,59520,20510,3.125
JA001,2019-04-26T00:00:00,20.23,12.8018333333333,5.156,99.6,67.4933333333333,33.71,1.0548012,0.1,14.85,1.81808333333333,0,37320,14050,14590,20440,1.95833333333333
JA001,2019-04-27T00:00:00,25.14,17.0154166666667,7.48,82.7,50.2279166666667,26.71,1.1225211,0,12.49,3.02554166666667,0,66210,12780,1150,6250,1.20833333333333
JA001,2019-04-28T00:00:00,28.07,20.1170833333333,11.27,74.6,45.5425,19.87,1.10767635,0,13.87,2.871875,0,60220,12170,1810,12190,1.54166666666667
JA001,2019-04-29T00:00:00,28.24,19.6341666666667,10.38,93.4,54.1525,24.13,1.0183002,0,13.27,1.84054166666667,0,29130,9290,29360,18620,2.41666666666667
JA001,2019-04-30T00:00:00,28.67,20.5733333333333,12.3,84.3,51.3329166666667,25.65,1.0760049,0,13.83,2.00475,0,23560,11490,31120,20220,2.66666666666667
JA001,2019-05-01T00:00:00,29.9,21.6391666666667,12.67,93,52.7195833333333,20.91,0.9814965,0,11.43,1.91845833333333,0,28700,6080,23380,28240,2.45833333333333
JA001,2019-05-02T00:00:00,29.14,22.2095833333333,15.02,76.61,47.6729166666667,24.76,0.9939894,0,13.65,3.57458333333333,0,57740,7390,2090,19150,1.70833333333333
JA001,2019-05-03T00:00:00,27.83,20.1045833333333,11.92,81.7,48.92875,31.74,1.0006752,0,21.41,3.75008333333333,0,41290,5140,25700,14260,1.875
JA001,2019-05-04T00:00:00,25.82,18.7641666666667,9.91,84.4,48.5733333333333,27.37,1.0452009,0,16.83,3.25008333333333,0,27830,8990,35280,14300,2.33333333333333
JA001,2019-05-05T00:00:00,24.84,18.03,13.55,94.2,71.8116666666667,40,0.6448356,0,17.15,4.73395833333333,0,330,2220,69250,14600,3
JA001,2019-05-06T00:00:00,26.16,18.5854166666667,11.72,97.3,63.7054166666667,32.48,0.90370995,0,17.46,3.43641666666667,0,3170,5250,62530,15450,2.95833333333333
JA001,2019-05-07T00:00:00,27.83,19.89125,11.07,96.4,55.13875,22.98,0.99602595,0,16.86,3.326875,0,9390,6780,52700,17530,2.79166666666667
JA001,2019-05-08T00:00:00,22.35,18.4654166666667,14.07,93.3,69.5558333333334,51.48,0.6195288,0,23.67,6.00829166666667,0,160,760,67280,18200,3
JA001,2019-05-09T00:00:00,23.88,18.4191666666667,14.51,91.8,72.8929166666666,53.78,0.4155843,0,16.26,3.53541666666667,0,200,1130,65170,19900,3
JA001,2019-05-10T00:00:00,29.9,21.6175,12.88,99.8,61.3404166666667,28.16,0.96565905,0,15.73,2.90295833333333,0,18050,6160,29890,32290,2.95833333333333
JA001,2019-05-11T00:00:00,32.35,23.5716666666667,14.34,85.5,48.0808333333333,22.81,1.02349485,0,25.15,2.60570833333333,0,53240,10020,7160,15980,1.54166666666667
JA001,2019-05-12T00:00:00,32.38,24.2166666666667,16.29,42.84,29.33,16.54,1.02896325,0,13.83,3.698875,0,68810,10520,1520,5510,1.08333333333333
JA001,2019-05-13T00:00:00,33.58,24.025,12.9,33.08,18.8279166666667,8.88,1.06160235,0,14.08,2.89025,0,59540,8390,6690,11770,1.58333333333333
JA001,2019-05-14T00:00:00,31.67,23.7570833333333,15.09,59.96,30.9729166666667,15.6,1.0422057,0,13.27,3.26675,0,40790,8340,27510,9750,1.83333333333333
JA001,2019-05-15T00:00:00,34.13,24.23,12.81,60.24,31.73375,15.61,1.04372085,0,19.62,2.680875,0,15880,6490,46820,17210,2.70833333333333
JA001,2019-05-16T00:00:00,30.94,24.3204166666667,15.23,65.69,35.36,17.53,1.04317635,0,30.38,5.687,0,10770,4440,51860,19330,2.79166666666667
JA001,2019-05-17T00:00:00,22.38,17.0820833333333,11.27,63.78,40.4879166666667,22.95,1.0023975,0,23,4.93145833333333,0,340,640,53100,32310,3.08333333333333
JA001,2019-05-18T00:00:00,22.59,16.8395833333333,11.68,56.82,33.0883333333333,14.8,0.9976146,0,22.26,4.33345833333333,0,1990,1600,45670,37140,3.375
JA001,2019-05-19T00:00:00,24.43,17.7075,10.56,62.15,33.06625,16.34,0.9122628,0,19.9,3.661625,0,5440,5140,39770,36050,3.20833333333333
JA001,2019-05-20T00:00:00,25.78,18.9975,11.31,95.3,53.0795833333333,22.33,0.9571368,0,16.26,2.94770833333333,0,5030,7220,48510,25620,3.25
JA001,2019-05-21T00:00:00,28.41,20.88625,12.7,68.1,40.7416666666667,22.02,1.031571,0,18.17,2.98441666666667,0,2590,7870,57700,18240,3.04166666666667
JA001,2019-05-22T00:00:00,30.48,22.4983333333333,13.11,75.65,39.9358333333333,14.94,1.05259185,0,13.83,2.43383333333333,0,15480,11250,35790,23880,2.83333333333333
JA001,2019-05-23T00:00:00,31.67,24.3508333333333,13.72,62.08,32.7683333333333,14.94,0.99371025,0,22.44,2.902625,0,9530,10410,49090,17370,2.83333333333333
JA001,2019-05-24T00:00:00,29.74,22.4208333333333,15.5,57.72,38.9,20.88,0.7462941,0,19.47,3.24716666666667,0,33430,9200,31110,12660,2.08333333333333
JA001,2019-05-25T00:00:00,28.17,21.2925,14.1,73.25,42.3858333333333,21.9,0.95479695,0,15.91,4.24820833333333,0,59630,5450,960,20340,1.5
JA001,2019-05-26T00:00:00,29.94,22.5391666666667,13.56,60.67,31.0104166666667,12.74,1.06399155,0,15.24,2.698625,0,50270,9540,6870,19690,1.45833333333333
JA001,2019-05-27T00:00:00,33.11,24.07625,12.98,50.94,29.8870833333333,17.78,1.02948195,0,15.59,2.45770833333333,0,23170,11560,35880,15790,2.41666666666667
JA001,2019-05-28T00:00:00,34.09,26.5345833333333,16.87,53.25,29.2529166666667,15.39,1.0418412,0,14.29,3.51345833333333,0,45410,8170,17540,15280,1.79166666666667
JA001,2019-05-29T00:00:00,31.47,24.7916666666667,18.57,35.45,22.5083333333333,12.47,1.07875335,0,18.8,5.94091666666667,0,73620,5350,1180,6220,1
JA001,2019-05-30T00:00:00,32.52,24.6695833333333,16.29,43.76,28.01625,14.67,1.06768185,0,13.9,3.19466666666667,0,53620,24030,5210,3540,1.375
JA001,2019-05-31T00:00:00,34.16,25.7575,17.24,47.57,27.43125,11.79,1.0756944,0,12.1,3.08141666666667,0,56470,22400,4510,3010,1.29166666666667
JA001,2019-06-01T00:00:00,35.35,26.4254166666667,17.89,47.82,28.1545833333333,11.47,1.06769775,0,12.67,2.873625,0,53320,18900,10300,3880,1.41666666666667
JA001,2019-06-02T00:00:00,36.11,26.0975,14.99,53.45,27.1333333333333,12.14,1.0678761,0,11.36,2.07108333333333,0,24000,19200,25770,17420,2.375
JA001,2019-06-03T00:00:00,35.9,26.8029166666667,16.32,45.27,23.1941666666667,11.33,1.03129335,0,17.08,2.52358333333333,0,4370,9010,54550,18470,2.95833333333333
JA001,2019-06-04T00:00:00,31.85,24.9970833333333,15.94,62.53,32.5558333333333,16.45,1.07506515,0,20.85,5.32920833333333,0,8700,4250,56940,16510,2.70833333333333
JA001,2019-06-05T00:00:00,24.6,19.5679166666667,14.17,66.91,37.4870833333333,17.52,1.10899485,0,22.3,5.33379166666667,0,2350,370,41120,42550,3.58333333333333
JA001,2019-06-06T00:00:00,27.73,19.65875,10.04,56.16,30.77125,15.12,1.0723308,0,21.52,3.65108333333333,0,18720,7700,36470,23510,2.45833333333333
JA001,2019-06-07T00:00:00,27.08,19.4133333333333,14.3,80.5,46.6266666666667,19.89,0.7911153,0,17.57,3.93133333333333,0,3850,9490,51720,21320,3.08333333333333
JA001,2019-06-08T00:00:00,30.86,23.2770833333333,12.09,42.8,27.1095833333333,18.93,1.00039365,0,16.62,3.44683333333333,0,27390,8490,35780,14720,2.16666666666667
JA001,2019-06-09T00:00:00,28.72,23.0366666666667,16.63,55.78,37.70375,26.08,1.0536525,0,20.11,5.61970833333333,0,240,2440,68600,15120,3
JA001,2019-06-10T00:00:00,29.73,22.1016666666667,13.28,66.79,38.1658333333333,15.18,1.0853976,0,20.74,4.49545833333333,0,1000,5480,60760,17070,3.08333333333333
JA001,2019-06-11T00:00:00,29.81,21.3929166666667,13.66,79.81,44.8158333333333,18.29,1.0972353,0,21.38,4.741,0,18370,2720,45210,20090,2.70833333333333
JA001,2019-06-12T00:00:00,29.61,22.92375,15.43,52.11,32.2875,20.99,1.07670405,0,15.81,2.99466666666667,0,31410,7200,37320,10460,2.25
JA001,2019-06-13T00:00:00,29.95,23.5379166666667,16.8,76.59,46.8904166666667,30.03,0.9441375,0,17.6,3.89975,0,10270,11220,48310,16590,2.70833333333333
JA001,2019-06-14T00:00:00,25.66,21.4729166666667,17.38,56.02,39.5229166666667,23.6,1.0690935,0,24.1,6.92291666666666,0,90,1050,68960,16300,3
JA001,2019-06-15T00:00:00,29.88,21.4954166666667,11.68,74.96,40.4204166666667,19.46,1.0935396,0,15.17,2.65,0,16010,11360,41630,17400,2.70833333333333
JA001,2019-06-16T00:00:00,31.38,23.9241666666667,13.38,43.79,26.0983333333333,12.47,0.7837845,0,15.66,2.38008333333333,0,26390,8290,33770,17950,2.41666666666667
JA001,2019-06-17T00:00:00,33.51,25.0525,14.82,61.59,33.46125,15.71,1.07693835,0,18.91,2.781375,0,12780,8960,49400,15260,2.66666666666667
JA001,2019-06-18T00:00:00,31.56,24.5341666666667,17.14,61.35,37.33125,14.04,1.0954026,0,21.91,4.61233333333333,0,5000,4780,63400,13220,2.91666666666667
JA001,2019-06-19T00:00:00,30.77,23.1404166666667,17.07,85.4,55.06625,23.22,0.8856687,0,25.72,4.23325,0,980,4590,66530,14300,3
JA001,2019-06-20T00:00:00,31,23.475,16.18,87.5,54.6058333333333,25.77,1.0714617,0,18.31,4.79583333333333,0,1410,5360,67810,11820,3
JA001,2019-06-21T00:00:00,32.73,24.5570833333333,16.22,72.6,41.83125,15.01,1.07716185,0,18.1,3.33333333333333,0,3490,7650,63770,11490,2.875
JA001,2019-06-22T00:00:00,35.08,26.3729166666667,16.12,51.62,31.03,17.29,1.1105763,0,17.99,2.42658333333333,0,19430,6930,42850,17190,2.54166666666667
JA001,2019-06-23T00:00:00,36.75,27.96625,18.47,56.13,33.1633333333333,16.86,1.05017115,0,19.76,3.68541666666667,0,11580,10740,51390,12690,2.54166666666667
JA001,2019-06-24T00:00:00,33.58,26.8683333333333,20.37,61.47,39.9508333333333,19.41,0.8360496,0,17.92,3.83433333333333,0,1400,3860,66930,14210,3
JA001,2019-06-25T00:00:00,36.17,27.755,19.62,74.13,44.165,20.44,1.0471005,0,17.96,3.2885,0,3080,7180,63920,12210,2.91666666666667
JA001,2019-06-26T00:00:00,35.83,27.9741666666667,20.23,67.13,42.75875,25.94,1.0568457,0,19.33,4.107,0,1510,6710,66750,11430,3
JA001,2019-06-27T00:00:00,36.69,28.1958333333333,20.09,76.23,47.6683333333333,27.2,1.0390053,0,20.29,3.88204166666667,0,4560,8440,61190,12200,2.83333333333333
JA001,2019-06-28T00:00:00,40.83,31.4145833333333,20.68,70.37,37.3845833333333,12.74,1.0543512,0,16.93,2.9725,0,12220,8770,54080,11330,2.75
JA001,2019-06-29T00:00:00,42.36,32.2404166666667,21.66,72.69,34.1121666666667,7.902,1.05050715,0,19.37,3.27275,0,18950,14250,39890,13310,2.29166666666667
JA001,2019-06-30T00:00:00,38.69,29.7879166666667,21.15,70.2,42.925,13.51,1.0497471,0,18.35,4.493875,0,2750,5600,65390,12660,3
JA001,2019-07-01T00:00:00,36.79,28.4616666666667,20.5,78.97,47.68125,18.07,1.0518204,0,19.65,4.54329166666667,0,1060,5450,67140,12750,3
JA001,2019-07-02T00:00:00,27.09,23.656,20.54,64.55,56.394,49.64,0,0,12.91,4.3366,0,20,120,15200,2660,3
JA002,2019-01-01T00:00:00,18.71,6.99358333333333,-0.627,95.7,65.9895833333333,23.22,0.4462275,0,8.68,1.083125,0,7900,19070,16960,42470,3.20833333333333
JA002,2019-01-02T00:00:00,16.27,5.41641666666667,-1.955,100,71.7704166666666,24.94,0.4495425,0,12.91,1.096375,0,1050,11790,14790,58770,3.54166666666667
JA002,2019-01-03T00:00:00,15.83,5.18775,-2.499,99.8,71.0933333333333,30.05,0.4453305,0,8.64,1.14025,0,8760,23260,14440,39940,3.16666666666667
JA002,2019-01-04T00:00:00,14.6,4.946875,-1.887,100,77.6975,36.67,0.4498725,0.2,7.55,0.901625,0,6170,18220,15050,46960,3.20833333333333
JA002,2019-01-05T00:00:00,16.47,5.120875,-2.704,100,72.1504166666667,29.01,0.453048,0,8.15,1.16504166666667,0,9200,21460,13740,42000,3.29166666666667
JA002,2019-01-06T00:00:00,16.34,4.60833333333333,-2.903,99.5,66.0970833333333,18.95,0.4585455,0.2,11.43,1.089,0,6700,21260,8350,50090,3.16666666666667
JA002,2019-01-07T00:00:00,16.03,4.46004166666667,-3.476,98.1,61.7391666666667,25.34,0.4563345,0,7.726,1.0025,0,7190,21660,10630,46920,3.375
JA002,2019-01-08T00:00:00,15.72,5.017875,-2.431,85.8,59.7770833333333,25.96,0.4583616,0,8.78,1.08045833333333,0,4800,17650,12440,51510,3.41666666666667
JA002,2019-01-09T00:00:00,15.28,4.54170833333333,-3.14,99.4,68.4754166666667,30.05,0.45568395,0,10.9,1.03945833333333,0,8240,19770,12330,46060,3.08333333333333
JA002,2019-01-10T00:00:00,12.26,3.99241666666667,-2.532,97.1,61.1845833333333,25.76,0.46925685,0,15.91,2.096125,0,28940,13150,7410,36860,2.625
JA002,2019-01-11T00:00:00,10.84,0.911166666666667,-6.57,96.2,60.1816666666667,19.79,0.4721697,0,9.28,1.42895833333333,0,12980,17690,7370,48340,3.25
JA002,2019-01-12T00:00:00,14.48,2.57133333333333,-5.959,90.3,57.2520833333333,16.62,0.47262255,0,8.64,1.17304166666667,0,8420,21920,15280,40780,3.125
JA002,2019-01-13T00:00:00,15.69,4.057875,-4.089,99.8,68.8141666666667,29.81,0.4762983,0,8.71,0.920791666666667,0,12320,15870,9400,48810,3.20833333333333
JA002,2019-01-14T00:00:00,18,5.88779166666667,-2.057,98.4,69.2329166666667,27.77,0.4652424,0,6.844,1.028625,0,8000,18800,12640,46960,3.20833333333333
JA002,2019-01-15T00:00:00,16.06,5.543,-1.853,100,74.9616666666667,36.04,0.45967515,0,9.24,1.205875,0,2410,15080,18950,49960,3.375
JA002,2019-01-16T00:00:00,9.92,3.79529166666667,-0.764,100,90.8425,72.66,0.12509415,0,5.221,0.423791666666667,0,3840,25820,15650,41090,3.125
JA002,2019-01-17T00:00:00,10.91,4.99095833333333,0.081,100,83.0329166666667,54.7,0.2374323,0,9.49,0.900791666666667,0,13780,15000,19810,37800,3.04166666666667
JA002,2019-01-18T00:00:00,11.63,4.77141666666667,-2.193,100,77.9004166666667,41.51,0.3819468,0,9.03,0.883583333333333,0,3910,25430,11890,45170,3.25
JA002,2019-01-19T00:00:00,10.37,5.47304166666667,0.081,99.9,84.9125,57.53,0.33542655,2.8,12.42,1.22179166666667,0,640,30540,21030,34190,3.04166666666667
JA002,2019-01-20T00:00:00,11.97,7.506,2.833,100,86.04,56.09,0.2888034,13.4,16.55,1.83391666666667,0,13040,12170,14980,46200,3.33333333333333
JA002,2019-01-21T00:00:00,11.11,4.34091666666667,-1.342,100,79.26625,47.23,0.39953715,0.2,12.59,1.41941666666667,0,13600,10870,5750,56180,3.41666666666667
JA002,2019-01-22T00:00:00,7.679,2.67016666666667,-2.971,100,87.8954166666667,69.91,0.32979195,0,13.79,2.561,0,3260,8210,41340,33590,3.29166666666667
JA002,2019-01-23T00:00:00,11.56,7.67333333333333,5.379,95.9,87.1741666666667,73.98,0.1801989,0,17.68,4.77108333333333,0,180,1590,65310,19320,3
JA002,2019-01-24T00:00:00,13.02,8.70591666666667,5.14,98.6,89.2229166666667,70.82,0.2922003,0,12.07,2.261375,0,3270,4680,43430,35020,3.16666666666667
JA002,2019-01-25T00:00:00,17.14,9.13245833333333,2.32,100,78.6854166666667,40.54,0.5115123,0,13.12,1.714875,0,20890,15420,6920,43170,3.08333333333333
JA002,2019-01-26T00:00:00,17.93,7.46208333333333,-0.325,100,76.225,35.35,0.53502045,0.2,8.11,1.10495833333333,0,8540,21650,11750,44460,3.25
JA002,2019-01-27T00:00:00,12.17,6.29595833333333,2.05,100,88.5083333333333,61.63,0.2786913,0.2,18.31,2.06729166666667,0,1880,9200,31280,44040,3.33333333333333
JA002,2019-01-28T00:00:00,10.5,5.56379166666667,-0.799,100,82.25625,58.57,0.5143704,0.2,17.08,2.45429166666667,0,760,5760,39800,40080,3.41666666666667
JA002,2019-01-29T00:00:00,9.52,7.26279166666667,3.815,100,89.95,80.2,0.09374835,0,16.12,3.27504166666667,0,670,7260,61200,17270,3.04166666666667
JA002,2019-01-30T00:00:00,11.73,8.66454166666667,6.934,99.5,79.5629166666667,53.49,0.41020815,1.8,18.38,5.182125,0,170,2930,71120,12180,3
JA002,2019-01-31T00:00:00,11.15,9.705,7.373,100,97.55,88.6,0.0866988,12.6,20.18,6.24958333333333,0,190,2640,71170,12400,3
JA002,2019-02-01T00:00:00,11.35,8.88258333333333,5.311,100,89.37625,68.59,0.35454405,24.6,27.06,6.908,0,140,3370,70830,12060,3
JA002,2019-02-02T00:00:00,9.82,5.295125,-0.594,96.5,76.5754166666667,50.98,0.29676375,1.2,18.49,4.81904166666667,0,1010,820,44910,39660,3.33333333333333
JA002,2019-02-03T00:00:00,10.13,2.74225,-2.868,99.9,71.3495833333333,32.67,0.5966805,0,15.17,1.91854166666667,0,19920,5760,7040,53670,3.5
JA002,2019-02-04T00:00:00,14.91,3.93983333333333,-4.566,100,70.04875,23.29,0.6026148,0.2,10.37,1.34620833333333,0,18080,17630,6070,44620,3.20833333333333
JA002,2019-02-05T00:00:00,18.27,6.990125,-1.921,98.5,68.9308333333333,32.99,0.5888505,0,8.04,1.182625,0,15320,18260,8810,44010,3.04166666666667
JA002,2019-02-06T00:00:00,19.25,9.04208333333333,1.369,97.6,68.9695833333333,29.29,0.5975505,0,12.49,1.638875,0,13550,16080,19050,37720,2.91666666666667
JA002,2019-02-07T00:00:00,18.34,8.2605,0.962,100,74.475,33.75,0.584406,0,9.49,1.12445833333333,0,7060,12990,16130,50220,3.33333333333333
JA002,2019-02-08T00:00:00,18.57,8.58695833333333,0.93,100,73.2683333333333,29.78,0.609099,0,11.47,1.48641666666667,0,3500,13260,27580,42060,3.20833333333333
JA002,2019-02-09T00:00:00,17.32,7.771,-0.049,100,74.04625,23.26,0.591249,0,9.95,1.25141666666667,0,1810,11980,16370,56240,3.41666666666667
JA002,2019-02-10T00:00:00,11.56,6.4695,1.403,100,91.1320833333333,73.1,0.21475995,0,7.232,0.78325,0,1140,9530,26000,49730,3.54166666666667
JA002,2019-02-11T00:00:00,15.86,9.782625,5.072,97.4,82.545,56.39,0.42256935,0.2,9.98,1.06395833333333,0,8110,18510,7310,52470,3.41666666666667
JA002,2019-02-12T00:00:00,17.53,8.66991666666667,2.424,100,77.6495833333333,42.67,0.52388145,0,12.98,1.231125,0,15690,21980,12840,35890,2.79166666666667
JA002,2019-02-13T00:00:00,18.27,9.12529166666667,1.164,99.8,69.0170833333333,29.03,0.643434,0,10.44,1.454125,0,24130,22180,14190,25900,2.16666666666667
JA002,2019-02-14T00:00:00,18.23,9.20104166666667,2.39,90,65.3245833333333,29.45,0.6621585,0,12.49,1.70233333333333,0,31080,28360,7020,19940,2.08333333333333
JA002,2019-02-15T00:00:00,20.17,9.75041666666667,0.452,100,69.9816666666667,32.6,0.6616485,0,8.26,1.4025,0,18130,19340,9800,39130,2.70833333333333
JA002,2019-02-16T00:00:00,21.32,10.4462083333333,2.288,93.3,58.2479166666667,19.98,0.6354897,0,9.1,1.42875,0,8380,15630,16190,46200,3.41666666666667
JA002,2019-02-17T00:00:00,19.35,9.21720833333333,-0.423,81.4,51.7120833333333,20.54,0.6774,0,9.91,1.46766666666667,0,11440,17470,16350,41140,3.29166666666667
JA002,2019-02-18T00:00:00,18.31,9.82083333333333,3.548,83.1,58.86625,25.2,0.4954164,0,6.633,1.03345833333333,0,31260,23710,8980,22450,2.25
JA002,2019-02-19T00:00:00,17.15,9.40883333333333,2.935,94.6,69.4308333333334,38.18,0.552168,0,10.44,1.58933333333333,0,9080,12610,20830,43880,3.25
JA002,2019-02-20T00:00:00,18.44,9.65954166666667,2.731,97.8,67.8495833333333,34.7,0.6380268,0,10.62,1.55758333333333,0,20730,20920,14960,29790,2.45833333333333
JA002,2019-02-21T00:00:00,19.49,10.0964583333333,0.654,98.4,58.1570833333333,19.96,0.68254845,0,9.42,1.52229166666667,0,26230,23210,11400,25560,2.25
JA002,2019-02-22T00:00:00,21.93,10.7645833333333,0.831,85.6,47.5191666666667,11.02,0.7210119,0,10.37,1.47254166666667,0,15820,14040,14870,41670,3.16666666666667
JA002,2019-02-23T00:00:00,21.93,9.95720833333334,-0.117,85.9,51.2270833333333,17.08,0.67550445,0,8.96,1.47083333333333,0,7450,17280,16300,45370,3.20833333333333
JA002,2019-02-24T00:00:00,22.68,11.5858333333333,2.084,77.72,47.4479166666667,14.41,0.68032905,0,9.35,1.382375,0,17500,20960,17470,30460,2.75
JA002,2019-02-25T00:00:00,21.83,11.7979583333333,3.067,89.4,52.5083333333333,22.06,0.7371198,0,10.44,1.68875,0,19830,19300,11690,35580,2.79166666666667
JA002,2019-02-26T00:00:00,22.91,12.0210833333333,0.967,89.1,44.2633333333333,15.88,0.75269835,0,11.4,1.68445833333333,0,15860,17450,12190,39170,2.91666666666667
