COD_EST,FECHA,T_MAX,T_MED,T_MIN,H_R_MAX,H_R_MED,H_R_MIN,RADIACION,LLUVIA,LLUVIA_MIN,V_MAX,V_MED,V_MIN,CV1,CV2,CV3,CV4,DIRECCION,HORAS,H_T,H_HR,H_R,H_LL,H_TS,H_V,H_D,CALCULOS,MTMEN0,MTMEN7,MTMA30,MVMA50,T_S_MAX,T_S_MED,T_S_MIN
SE011,2012-06-26T00:00:00,40.16,30.64083,18.97,47.45,24.77666,11.59,26.02163,0,0,20.36,4.260417,,264,525,491,159,2,24,24,24,24,24,0,24,24,1,0,0,870,0,,,
SE011,2012-06-27T00:00:00,40.08,33.37083,26.44,39.96,20.62333,12.14,24.54624,0,0,18.74,5.320542,,209,247,649,334,3,24,24,24,24,24,0,24,24,1,0,0,1100,0,,,
SE011,2012-06-28T00:00:00,38.82,29.5975,21.7,51.14,27.85751,11.11,28.34633,0,0,15.99,4.160708,,153,192,717,378,3,24,24,24,24,24,0,24,24,1,0,0,690,0,,,
SE011,2012-06-29T00:00:00,32.28,25.43042,17.39,59.25,32.59041,13.35,31.60465,0,0,14.37,4.865167,,77,116,830,417,3,24,24,24,24,24,0,24,24,1,0,0,370,0,,,
SE011,2012-06-30T00:00:00,29.11,22.40875,14.46,66.66,40.4075,18.23,31.33224,0,0,16.15,4.954375,,88,64,800,488,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-07-01T00:00:00,29.83,21.73042,12.94,61.42,34.65916,12.98,31.65206,0,0,22.63,3.578292,,391,211,519,317,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-07-02T00:00:00,33.2,24.75958,12.01,53.2,25.36458,11.05,30.52256,0,0,18.1,5.335209,,131,827,465,17,2,24,24,24,24,24,0,24,24,1,0,0,530,0,,,
SE011,2012-07-03T00:00:00,36.04,26.59,13.74,47.42,23.56875,10.22,30.13135,0,0,14.21,3.996042,,181,499,529,227,3,24,24,24,24,24,0,24,24,1,0,0,600,0,,,
SE011,2012-07-04T00:00:00,34.45,26.37,15.59,52.19,30.57916,13.75,30.53491,0,0,15.02,4.502708,,139,179,732,392,3,24,24,24,24,24,0,24,24,1,0,0,490,0,,,
SE011,2012-07-05T00:00:00,30.71,24.51333,17.39,64.58,38.46124,14.43,31.19785,0,0,15.34,4.68825,,37,73,937,392,3,24,24,24,24,24,0,24,24,1,0,0,140,0,,,
SE011,2012-07-06T00:00:00,33.47,23.79958,13.28,62.06,33.82251,11.64,31.72097,0,0,12.43,3.211458,,214,115,760,351,3,24,24,24,24,24,0,24,24,1,0,0,380,0,,,
SE011,2012-07-07T00:00:00,35.45,25.98208,14.08,58.24,31.35458,13.91,30.95118,0,0,14.37,3.704875,,121,256,691,372,3,24,24,24,24,24,0,24,24,1,0,0,520,0,,,
SE011,2012-07-08T00:00:00,34.32,25.77208,16.19,64.59,32.35292,11.74,31.46666,0,0,14.05,3.8355,,85,151,806,397,3,24,24,24,24,24,0,24,24,1,0,0,470,0,,,
SE011,2012-07-09T00:00:00,33.53,23.52584,11.55,64.22,34.52583,14.29,30.91125,0,0,14.53,4.158625,,183,217,694,344,3,24,24,24,24,24,0,24,24,1,0,0,400,0,,,
SE011,2012-07-10T00:00:00,32.67,23.14375,12.34,68.75,37.78209,13.52,31.61653,0,0,15.18,3.873292,,242,284,514,401,3,24,24,24,24,24,0,24,24,1,0,0,320,0,,,
SE011,2012-07-11T00:00:00,32.33,23.40417,11.55,65.9,35.00375,12.2,31.43315,0,0,13.24,3.455292,,164,228,634,414,3,24,24,24,24,24,0,24,24,1,0,0,360,0,,,
SE011,2012-07-12T00:00:00,37.17,26.16125,11.81,65.54,29.56459,10,30.94434,0,0,15.18,3.624,,316,446,507,169,3,24,24,24,24,24,0,24,24,1,0,0,580,0,,,
SE011,2012-07-13T00:00:00,38.55,28.88542,15.92,53.22,26.09334,10.43,28.65531,0,0,12.59,3.600416,,197,384,472,389,3,24,24,24,24,24,0,24,24,1,0,0,700,0,,,
SE011,2012-07-14T00:00:00,34.58,27.38209,18.36,46.23,25.68875,10.26,30.47029,0,0,16.15,4.133917,,150,100,676,515,3,24,24,24,24,24,0,24,24,1,0,0,490,0,,,
SE011,2012-07-15T00:00:00,36.43,26.04958,12.81,46,26.20042,10,31.09698,0,0,15.99,3.030416,,233,326,571,307,3,24,24,24,24,24,0,24,24,1,0,0,570,0,,,
SE011,2012-07-16T00:00:00,32.47,26.23167,18.1,70.6,48.89333,30.28,29.79187,0,0,23.44,7.703707,,124,703,480,130,2,24,24,24,24,24,0,24,24,1,0,0,380,0,,,
SE011,2012-07-17T00:00:00,34.13,27.945,22.55,60.1,34.97083,19.33,29.81484,0,0,26.68,10.09758,,100,897,379,64,2,24,24,24,24,24,0,24,24,1,0,0,500,0,,,
SE011,2012-07-18T00:00:00,36.77,28.67666,17.84,45.45,21.29833,10.51,30.39141,0,0,20.53,5.976334,,181,580,452,227,2,24,24,24,24,24,0,24,24,1,0,0,620,0,,,
SE011,2012-07-19T00:00:00,39.41,29.28125,15.99,42.31,20.54041,10,30.23471,0,0,12.75,3.884084,,309,405,372,356,2,24,24,24,24,24,0,24,24,1,0,0,780,0,,,
SE011,2012-07-20T00:00:00,37.96,29.25292,16.92,45.25,20.66583,10,28.75208,0,0,14.69,3.992459,,140,301,582,416,3,24,24,24,24,24,0,24,24,1,0,0,680,0,,,
SE011,2012-07-21T00:00:00,37.43,28.91833,16.92,41.84,22.04625,12.08,30.39508,0,0,13.24,3.845,,123,195,739,380,3,24,24,24,24,24,0,24,24,1,0,0,680,0,,,
SE011,2012-07-22T00:00:00,36.3,28.94917,18.9,50.29,29.91958,16.82,29.79402,0,0,20.36,3.96,,107,138,777,414,3,24,24,24,24,24,0,24,24,1,0,0,650,0,,,
SE011,2012-07-23T00:00:00,34.05,26.45708,17.79,63.34,45.40375,28.52,28.83066,0,0,15.02,4.300833,,207,235,539,460,3,24,24,24,24,24,0,24,24,1,0,0,450,0,,,
SE011,2012-07-24T00:00:00,33.19,26.3925,19.1,77.7,44.13501,18.59,28.5174,0,0,15.99,5.595833,,277,380,630,151,3,24,24,24,24,24,0,24,24,1,0,0,430,0,,,
SE011,2012-07-25T00:00:00,34.33,25.75417,16.46,73.2,38.18708,14.92,24.57957,0.4,60,17.12,4.124667,,289,492,458,203,2,24,24,24,24,24,0,24,24,1,0,0,460,0,,,
SE011,2012-07-26T00:00:00,30.08,22.87667,16.99,87,62.23958,36.03,25.72875,0,0,13.72,4.726876,,98,103,789,450,3,24,24,24,24,24,0,24,24,1,0,0,30,0,,,
SE011,2012-07-27T00:00:00,27.91,21.40417,15.32,83.4,58.21666,32.32,27.54168,0,0,15.83,4.95675,,50,226,709,458,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-07-28T00:00:00,30.69,21.90208,12.61,84.5,57.20541,25.72,28.33241,0,0,13.56,3.831166,,173,196,654,419,3,24,24,24,24,24,0,24,24,1,0,0,160,0,,,
SE011,2012-07-29T00:00:00,35.31,24.985,13.01,78.3,41.02834,12.62,30.02179,0,0,14.53,2.926167,,211,304,543,380,3,24,24,24,24,24,0,24,24,1,0,0,470,0,,,
SE011,2012-07-30T00:00:00,38.02,28.00917,15.66,51.82,29.59875,13.43,27.95843,0,0,14.53,3.401917,,184,404,497,355,3,24,24,24,24,24,0,24,24,1,0,0,660,0,,,
SE011,2012-07-31T00:00:00,38.42,29.34209,17.99,52.05,26.16958,10.18,27.36647,0,0,13.88,3.134334,,264,379,473,325,3,24,24,24,24,24,0,24,24,1,0,0,790,0,,,
SE011,2012-08-01T00:00:00,38.02,28.18,16.92,39.6,21.70083,10,26.15222,0,0,14.53,2.889916,,265,223,676,277,3,24,24,24,24,24,0,24,24,1,0,0,540,0,,,
SE011,2012-08-02T00:00:00,38.82,28.14709,17.32,48.81,25.58826,10,26.25399,0,0,13.07,3.0805,,179,235,684,341,3,24,24,23,24,24,0,24,24,1,0,0,650,0,,,
SE011,2012-08-03T00:00:00,37.43,29.14584,16.32,42.76,20.20565,10,29.12415,0,0,13.72,3.584126,,69,257,760,358,3,24,24,23,24,24,0,24,24,1,0,0,630,0,,,
SE011,2012-08-04T00:00:00,37.1,27.75292,16.46,45.79,23.79833,10,28.71133,0,0,14.53,3.560833,,119,317,646,354,3,24,24,24,24,24,0,24,24,1,0,0,580,0,,,
SE011,2012-08-05T00:00:00,29.82,24.2,16.32,56.88,41.41417,26.56,28.88439,0,0,17.93,5.548916,,41,104,966,325,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-08-06T00:00:00,30.61,22.37583,13.61,70.5,37.80792,13.53,29.67133,0,0,18.1,2.922958,,282,391,447,321,3,24,24,24,24,24,0,24,24,1,0,0,140,0,,,
SE011,2012-08-07T00:00:00,33.72,25.7675,15.39,64.17,31.81167,14.64,28.01937,0,0,25.55,6.817875,,287,687,419,44,2,24,24,24,24,24,0,24,24,1,0,0,480,0,,,
SE011,2012-08-08T00:00:00,35.71,28.2325,21.23,71.2,46.62292,25.77,23.67091,0,0,19.07,5.833167,,284,705,239,210,2,24,24,24,24,24,0,24,24,1,0,0,620,0,,,
SE011,2012-08-09T00:00:00,41.07,31.80833,21.88,67.16,33.16042,11.79,26.1982,0,0,17.93,5.164001,,249,562,423,200,2,24,24,24,24,24,0,24,24,1,0,0,700,0,,,
SE011,2012-08-10T00:00:00,43.78,33.18042,20.83,49.9,24.0875,10,26.31582,0,0,15.5,3.733958,,235,398,516,292,3,24,24,24,24,24,0,24,24,1,0,0,830,0,,,
SE011,2012-08-11T00:00:00,42.46,32.23126,21.17,42.52,22.76211,10,26.17503,0,0,17.12,3.28125,,312,338,455,337,3,24,24,19,24,24,0,24,24,1,0,0,820,0,,,
SE011,2012-08-12T00:00:00,34.92,27.63792,19.04,42.16,23.03208,10,25.77623,0,0,17.12,4.083792,,37,71,991,339,3,24,24,24,24,24,0,24,24,1,0,0,480,0,,,
SE011,2012-08-13T00:00:00,32,24.4975,16.12,61.69,37.0975,11.79,27.83946,0,0,14.05,4.135251,,39,83,936,387,3,24,24,24,24,24,0,24,24,1,0,0,270,0,,,
SE011,2012-08-14T00:00:00,32.6,23.2125,13.87,78,50.77832,25.34,27.91402,0,0,14.21,4.066291,,194,371,507,370,3,24,24,24,24,24,0,24,24,1,0,0,320,0,,,
SE011,2012-08-15T00:00:00,30.94,22.84958,13.54,78.4,50.43292,24.29,26.52007,0,0,12.75,3.648167,,104,181,745,412,3,24,24,24,24,24,0,24,24,1,0,0,190,0,,,
SE011,2012-08-16T00:00:00,36.9,26.19958,15.66,77.5,43.93625,15.73,26.58712,0,0,15.18,3.045958,,443,571,172,255,2,24,24,24,24,24,0,24,24,1,0,0,480,0,,,
SE011,2012-08-17T00:00:00,40,29.44083,18.31,51.64,28.21625,10.98,25.66056,0,0,19.55,3.631708,,182,374,604,278,3,24,24,24,24,24,0,24,24,1,0,0,690,0,,,
SE011,2012-08-18T00:00:00,36.17,28.32958,21.22,69.41,43.79666,22.67,18.20454,0,0,11.78,3.4795,,500,230,379,325,1,24,24,24,24,24,0,24,24,1,0,0,570,0,,,
SE011,2012-08-19T00:00:00,37.95,30.58708,24.6,51.14,30.68291,19.32,20.31112,0,0,12.75,3.387208,,232,300,595,317,3,24,24,24,24,24,0,24,24,1,0,0,690,0,,,
SE011,2012-08-20T00:00:00,39.87,30.9425,20.5,60.45,33.52708,14.15,25.03036,0,0,12.43,3.338667,,264,364,620,191,3,24,24,24,24,24,0,24,24,1,0,0,840,0,,,
SE011,2012-08-21T00:00:00,40.8,31.73875,21.69,49.46,27.58958,12,25.02921,0,0,11.94,3.021875,,230,376,510,322,3,24,24,24,24,24,0,24,24,1,0,0,890,0,,,
SE011,2012-08-22T00:00:00,39.53,30.56042,19.9,54.94,28.2875,12.41,26.43717,0,0,14.69,3.808834,,124,350,627,341,3,24,24,24,24,24,0,24,24,1,0,0,710,0,,,
SE011,2012-08-23T00:00:00,34.31,26.97042,16.46,51.2,31.02458,13.13,26.87514,0,0,15.83,4.1345,,61,310,702,366,3,24,24,24,24,24,0,24,24,1,0,0,520,0,,,
SE011,2012-08-24T00:00:00,32.6,24.54041,15.52,70.5,40.95416,10,26.5793,0,0,21.34,4.084126,,106,185,795,354,3,24,24,24,24,24,0,24,24,1,0,0,350,0,,,
SE011,2012-08-25T00:00:00,32.85,25.33208,17.52,63.92,44.9796,25.89,25.81897,0,0,15.18,3.973542,,149,75,801,418,3,24,24,24,24,24,0,24,24,1,0,0,340,0,,,
SE011,2012-08-26T00:00:00,33.65,26.14708,16.86,79.4,43.99708,19.7,26.28834,0,0,13.07,3.3665,,79,80,874,409,3,24,24,24,24,24,0,24,24,1,0,0,460,0,,,
SE011,2012-08-27T00:00:00,32.87,24.68208,15.26,59.63,40.59584,21.89,24.55075,0,0,17.12,3.553959,,158,272,610,400,3,24,24,24,24,24,0,24,24,1,0,0,390,0,,,
SE011,2012-08-28T00:00:00,34.9,25.13917,14.67,69.29,37.28459,13.48,26.20856,0,0,11.62,2.984625,,290,272,545,332,3,24,24,24,24,24,0,24,24,1,0,0,430,0,,,
SE011,2012-08-29T00:00:00,34.57,25.26333,15.66,59.01,38.47333,21.81,25.74434,0,0,13.72,3.573875,,161,335,549,395,3,24,24,24,24,24,0,24,24,1,0,0,430,0,,,
SE011,2012-08-30T00:00:00,31.8,23.88458,14.33,56.54,31.695,15.18,24.25477,0,0,14.53,3.242708,,127,59,849,401,3,24,24,24,24,24,0,24,24,1,0,0,330,0,,,
SE011,2012-08-31T00:00:00,31.2,23.6725,13.21,63.04,43.83667,31.37,20.45055,0,0,16.8,3.727458,,237,690,383,131,2,24,24,24,24,24,0,24,24,1,0,0,290,0,,,
SE011,2012-09-01T00:00:00,31.07,23.97708,16.66,80.3,45.62042,14.37,22.2532,0,0,16.64,3.714667,,603,507,159,171,1,24,24,24,24,24,0,24,24,1,0,0,230,0,,,
SE011,2012-09-02T00:00:00,30.34,23.19875,12.41,62.67,38.09166,15.29,25.34196,0,0,15.99,4.469458,,264,594,442,139,2,24,24,24,24,24,0,24,24,1,0,0,70,0,,,
SE011,2012-09-03T00:00:00,30.01,22.94913,15.99,72.2,45.99522,23.78,21.27171,0,0,14.37,3.723522,,358,319,399,303,3,23,23,23,23,23,0,23,23,0,0,0,10,0,,,
SE011,2012-09-04T00:00:00,30.67,23.39292,14.52,65.65,37.30584,17.3,24.96602,0,0,16.64,4.998416,,229,616,513,81,2,24,24,24,24,24,0,24,24,1,0,0,150,0,,,
SE011,2012-09-05T00:00:00,31.21,23.51292,14.13,68.1,40.95792,19.28,24.43726,0,0,19.07,5.563959,,168,636,479,158,2,24,24,24,24,24,0,24,24,1,0,0,220,0,,,
SE011,2012-09-06T00:00:00,32.53,25.15917,16.06,79.2,42.9725,19.07,22.96749,0,0,24.74,6.620584,,146,727,421,145,2,24,24,24,24,24,0,24,24,1,0,0,310,0,,,
SE011,2012-09-07T00:00:00,32.01,24.94042,17.92,76,45.63083,19.54,20.87925,0,0,20.53,6.203375,,215,619,532,72,2,24,24,24,24,24,0,24,24,1,0,0,270,0,,,
SE011,2012-09-08T00:00:00,32.46,24.09083,15.46,79.2,51.59709,20.27,23.23479,0,0,13.24,3.768708,,302,292,550,292,3,24,24,24,24,24,0,24,24,1,0,0,280,0,,,
SE011,2012-09-09T00:00:00,28.49,22.14833,15.39,90,59.43958,27.95,23.96798,0,0,12.43,4.172958,,63,114,831,436,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-09-10T00:00:00,28.75,21.52667,14.6,81.6,56.77041,30.21,21.68767,0,0,10.32,2.949417,,204,193,707,336,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-09-11T00:00:00,31.93,22.93625,14.14,74.4,44.1825,16.78,23.49747,0,0,11.78,2.828209,,470,408,413,152,1,24,24,24,24,24,0,24,24,1,0,0,290,0,,,
SE011,2012-09-12T00:00:00,34.84,25.44625,14.21,73.9,38.22625,13.2,23.46384,0,0,16.48,2.934708,,226,324,583,303,3,24,24,24,24,24,0,24,24,1,0,0,430,0,,,
SE011,2012-09-13T00:00:00,32.19,25.26417,16.9,53.53,31.80125,17.12,23.45962,0,0,19.72,3.232916,,394,213,541,291,3,24,24,24,24,24,0,24,24,1,0,0,370,0,,,
SE011,2012-09-14T00:00:00,32.07,21.99375,11.75,62.77,33.37791,10,24.24472,0,0,13.24,2.738125,,473,410,401,157,1,24,24,24,24,24,0,24,24,1,0,0,320,0,,,
SE011,2012-09-15T00:00:00,33.85,24.20834,11.95,75.4,34.57291,10.37,23.64093,0,0,23.12,4.8965,,158,803,368,107,2,24,24,24,24,24,0,24,24,1,0,0,420,0,,,
SE011,2012-09-16T00:00:00,32.99,23.71458,11.62,63.91,34.06833,18.15,23.43894,0,0,11.94,3.45675,,140,313,615,375,3,24,24,24,24,24,0,24,24,1,0,0,360,0,,,
SE011,2012-09-17T00:00:00,33.32,22.85291,13.08,82.4,47.775,14.71,20.64623,0,0,13.07,2.267625,,298,384,485,277,3,24,24,24,24,24,0,24,24,1,0,0,330,0,,,
SE011,2012-09-18T00:00:00,28.73,22.45833,16.99,63.68,44.77291,27.01,6.82853,0,0,18.74,2.896541,,208,247,807,175,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-09-19T00:00:00,29.55,22.50833,15.19,84,59.25751,34.3,21.0239,0,0,12.26,3.548167,,145,325,582,388,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-09-20T00:00:00,29.3,23.02917,15.86,80.8,59.26834,34,21.50372,0,0,23.93,7.217999,,172,616,585,68,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-09-21T00:00:00,30.94,24.17375,15.86,88,58.77125,32.75,20.47538,0,0,13.88,4.112376,,86,451,649,252,3,24,24,24,24,24,0,24,24,1,0,0,190,0,,,
SE011,2012-09-22T00:00:00,32.46,23.94083,16.92,90.9,62.81583,29.69,21.30915,0,0,21.5,3.525917,,332,353,507,246,3,24,24,24,24,24,0,24,24,1,0,0,340,0,,,
SE011,2012-09-23T00:00:00,30.17,20.77542,12.88,94.3,69.12083,29.18,19.19934,0,0,19.07,4.88025,,105,210,733,395,3,24,24,24,24,24,0,24,24,1,0,0,10,0,,,
SE011,2012-09-24T00:00:00,24,18.29666,12.41,91.3,60.47459,29.74,15.85229,0,0,10.16,2.918375,,56,92,994,301,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-09-25T00:00:00,23,17.86375,12.35,88.8,62.33374,36.5,15.40823,0,0,16.15,5.0175,,35,85,969,354,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-09-26T00:00:00,18.99,16.74208,14.46,90,80.12124,69.81,5.592845,1.6,240,12.26,3.358333,,159,229,705,346,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-09-27T00:00:00,21.12,16.94917,14.33,94.7,84.2954,67.22,4.169919,14.6,600,23.12,6.339293,,617,622,161,39,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-09-28T00:00:00,19.46,15.40958,14.06,94.7,88.17917,73.9,3.043789,57.2,840,17.93,2.641167,,159,396,734,147,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-09-29T00:00:00,17.66,15.3175,13.4,93.7,87.43335,77.3,5.698404,4,420,9.19,2.048584,,168,374,667,229,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-09-30T00:00:00,15.67,14.994,13.54,94.6,94.32,93.9,0,0,0,4.65,1.0966,,9,101,181,9,3,5,5,5,5,5,0,5,5,0,0,0,0,0,,,
SE011,2012-10-01T00:00:00,25.06,17.23667,10.55,94.1,73.65791,40.15,20.68916,0.2,60,10.81,2.059916,,384,687,166,201,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-02T00:00:00,25.85,17.97542,11.02,94.5,69.21667,32.83,20.43143,0,0,11.62,2.416375,,611,592,138,99,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-03T00:00:00,26.84,19.16166,10.68,94,58.67708,29.2,20.46794,0.2,60,15.67,4.139125,,331,727,362,18,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-04T00:00:00,28.95,21.13666,12.79,80.4,49.82541,27.92,20.43745,0,0,13.4,3.708917,,642,530,132,135,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-05T00:00:00,26.84,20.00875,12.28,89.1,62.0275,36.59,19.202,0,0,12.59,2.789083,,150,226,753,309,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-06T00:00:00,25.71,19.42083,14.79,94,75.25249,37.38,16.29105,0,0,14.05,1.954583,,317,540,318,264,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-07T00:00:00,29.02,19.31125,11.68,94.4,68.96084,30.19,18.8433,0,0,12.26,2.164542,,439,747,111,143,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-08T00:00:00,29.68,20.59333,12.35,92.6,61.15751,26.65,19.26483,0,0,10.81,1.935458,,288,678,257,217,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-09T00:00:00,30.87,21.53958,13.28,92.5,58.89833,25.79,18.66197,0,0,9.67,2.331708,,399,730,156,154,2,24,24,24,24,24,0,24,24,1,0,0,180,0,,,
SE011,2012-10-10T00:00:00,29.09,21.78208,14.08,88.7,61.27583,37.44,16.21703,0,0,11.45,3.260792,,70,480,672,218,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-11T00:00:00,25.26,20.28708,16.26,86.7,67.01834,42.04,12.74328,0,0,13.4,4.3875,,55,87,1005,290,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-12T00:00:00,23.47,18.64624,15.99,88.5,70.11375,44.65,12.90514,0,0,12.26,4.422833,,31,75,976,361,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-13T00:00:00,23.13,17.47792,12.54,76.2,57.32958,25.37,18.64865,0,0,13.88,3.488,,96,146,855,342,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-14T00:00:00,23.2,17.07458,10.82,92.9,68.26374,41.85,16.35424,0,0,17.45,4.178708,,112,349,641,335,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-15T00:00:00,20.22,14.02042,8.23,90.3,65.51127,32.79,17.98096,0.4,60,14.53,3.854291,,416,351,301,369,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-16T00:00:00,23.86,14.99565,6.37,89.5,54.71087,21.75,15.39511,0,0,12.1,2.847261,,271,640,372,98,2,23,23,23,23,23,0,23,23,0,0,240,0,0,,,
SE011,2012-10-17T00:00:00,25.98,16.995,7.03,82.5,50.59666,24,17.43167,0,0,11.62,3.371417,,207,347,707,177,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-18T00:00:00,24.28,16.69708,10.08,89.8,63.72998,30.92,12.58807,0,0,18.58,5.26475,,154,672,537,78,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-19T00:00:00,16.46,12.76917,8.75,94.1,84.58876,65.41,5.758779,1.2,360,9.83,2.442708,,329,585,365,158,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-20T00:00:00,18.04,12.58833,7.63,95.6,77.64167,49.76,10.03027,0.2,60,11.45,2.385083,,98,460,543,339,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-21T00:00:00,18.97,13.86667,8.3,94.8,75.98,40.17,11.20687,2.2,300,12.26,3.864125,,130,328,794,189,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-22T00:00:00,21.55,16.77375,13.4,95.3,86.81332,67.35,8.332088,2.8,420,10.16,3.017166,,808,523,32,75,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-23T00:00:00,26.19,19.225,11.62,94.8,63.72959,34.55,13.66223,0,0,16.15,3.74125,,254,685,327,169,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-24T00:00:00,21.77,18.92,14.59,89.4,56.64708,41.71,4.884368,3,480,32.03,10.48809,,41,835,491,70,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-25T00:00:00,19.79,15.77208,13.61,92.2,81.81458,67.35,5.550134,17,720,20.53,6.734041,,99,684,610,46,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-26T00:00:00,18.26,15.445,13.27,92.9,87.62917,77.8,5.562485,6.2,540,13.88,4.922833,,6,213,1084,137,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-27T00:00:00,18.18,15.30917,13.48,92,83.33292,69.72,8.070854,0,0,12.91,5.19425,,27,80,942,391,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-28T00:00:00,15.52,11.385,6.7,93.9,64.69333,39.7,16.13437,0,0,15.99,5.261126,,906,261,208,61,1,24,24,24,24,24,0,24,24,1,0,60,0,0,,,
SE011,2012-10-29T00:00:00,17.46,11.93083,6.04,95.4,80.2925,59.02,9.739973,0,0,15.5,3.35925,,267,577,499,96,2,24,24,24,24,24,0,24,24,1,0,240,0,0,,,
SE011,2012-10-30T00:00:00,15.74,12.01667,8.22,95,86.76501,67.58,2.977902,22,600,18.42,4.422875,,200,429,628,179,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-10-31T00:00:00,15.06,10.58542,5.91,95.8,89.21252,68.8,7.117398,0.2,60,7.57,2.030334,,41,204,910,286,3,24,24,24,24,24,0,24,24,1,0,120,0,0,,,
SE011,2012-11-01T00:00:00,18.55,13.82375,10.88,92.6,80.64419,58.17,13.52145,0.2,60,9.51,2.8345,,274,224,702,242,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-11-02T00:00:00,17.5,14.09084,8.08,94.3,77.59459,53.64,9.05818,10,300,14.53,3.280125,,242,528,535,136,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-11-03T00:00:00,21.17,18.8125,16.2,93.3,89.86251,81.8,3.499923,30,840,16.64,7.079375,,11,157,1082,189,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-11-04T00:00:00,21.7,18.88167,12.12,94.6,83.89999,72.4,4.4302,22.8,420,21.01,7.998667,,50,163,983,244,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-11-05T00:00:00,13.81,11.8975,8.28,94.7,77.56541,55.44,8.217241,0.8,60,8.21,2.787,,599,298,328,214,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-11-06T00:00:00,13.08,11.11208,9.82,95.5,91.28333,70.9,2.853119,10.4,840,11.62,4.570626,,848,448,68,78,1,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-11-07T00:00:00,18.39,14.50125,11.68,95.4,81.92083,67,4.587268,17.4,720,31.22,8.688085,,465,620,235,117,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-11-08T00:00:00,18.86,15.76333,13.14,92,79.73666,68.06,3.680892,23.2,840,27.98,10.50204,,206,977,193,63,2,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
SE011,2012-11-09T00:00:00,18.12,13.58208,8.82,95.3,90.18749,71.5,5.169614,24.6,720,16.64,2.944125,,304,378,464,296,3,24,24,24,24,24,0,24,24,1,0,0,0,0,,,
