cod_est,FECHA,T_Max,T_Med,T_Min,H_R_Max,H_R_Med,H_R_Min,Radiacion,Lluvia,V_Max,V_Med,V_Min,CV1,CV2,CV3,CV4,Direccion
SE006,2016-07-04T00:00:00,31.37,24.99125,19.55,90.2,71.5891666666667,50.86,1.120785,0,26.55,6.99454166666667,0,4530,8600,45470,27160,4
SE006,2016-07-05T00:00:00,31.73,24.5225,18.05,97.7,75.1533333333333,51.9,1.1130885,0,24.75,6.495375,0,40,18670,54120,13560,4
SE006,2016-07-06T00:00:00,32.2,25.015,18.6,93.7,71.3995833333333,44.89,0.9690795,0,20.25,5.21341666666667,0,7840,12370,45280,20290,4
SE006,2016-07-07T00:00:00,28.6,23.8345833333333,20.19,91.8,77.1470833333333,60.8,0.6135315,0,26.1,6.64941666666667,0,5120,13340,56950,10980,3
SE006,2016-07-08T00:00:00,37.84,27.4495833333333,17.31,99.9,60.7620833333333,20.76,1.132653,0,23.4,6.09166666666667,0,44430,18620,18080,4820,4
SE006,2016-07-09T00:00:00,39.73,29.2358333333333,19.99,80.6,53.1216666666667,22.82,1.118598,0,27,6.48245833333333,0,31870,16860,18920,17980,4
SE006,2016-07-10T00:00:00,38.22,28.8620833333333,20.6,87.4,56.6158333333333,24.91,1.0861365,0,21.15,5.515,0,28790,4380,28580,24140,4
SE006,2016-07-11T00:00:00,36.97,28.2620833333333,19.95,79.69,51.1983333333333,25.69,1.1227395,0,22.05,6.23854166666667,0,260,24390,55020,6730,4
SE006,2016-07-12T00:00:00,36.7,26.7466666666667,17.58,81.5,51.9533333333333,18.42,1.160937,0,21.15,5.96879166666667,0,1260,14920,56720,13360,4
SE006,2016-07-13T00:00:00,36.5,26.4379166666667,16.19,79.67,47.7595833333333,11.48,1.173249,0,21.15,4.91866666666667,0,5670,26810,41570,12190,4
SE006,2016-07-14T00:00:00,36.37,27.1491666666667,17.95,81.4,57.7054166666667,30.63,1.101381,0,22.95,5.15225,0,28420,13500,10070,33870,4
SE006,2016-07-15T00:00:00,37.14,27.7595833333333,20.63,88.9,52.5279166666667,26.01,1.248879,0,18.45,4.92970833333333,0,19510,29730,17970,15530,4
SE006,2016-07-16T00:00:00,36.4,27.13625,19.27,70.38,44.9204166666667,25.09,1.217235,0,18.9,4.48254166666667,0,21800,21950,21430,20600,4
SE006,2016-07-17T00:00:00,37.24,27.0216666666667,18.09,67.87,40.4920833333333,17.94,1.207479,0,18.9,4.65904166666667,0,27040,20130,12420,25970,4
SE006,2016-07-18T00:00:00,37.68,27.0545833333333,16.16,68.09,38.92625,15.71,1.2260175,0,25.65,5.61770833333333,0,25260,27350,19680,13690,4
SE006,2016-07-19T00:00:00,39.46,28.81625,21.27,65.65,46.5454166666667,24.87,0.7770735,0,38.7,5.835,0,20110,26160,21100,18840,4
SE006,2016-07-20T00:00:00,34.4,28.4329166666667,22.89,77.95,55.0175,39.4,0.93827655,0,24.3,7.93570833333333,0,4490,12600,41780,27400,4
SE006,2016-07-21T00:00:00,36.88,27.38875,18.43,87.5,54.5241666666667,20.64,1.22094,0,21.6,5.53754166666667,0,17070,14240,42140,12940,4
SE006,2016-07-22T00:00:00,34.3,24.6183333333333,15.85,82.4,59.6866666666666,26.13,1.1977095,0,23.85,6.45004166666667,0,420,15890,61030,8950,4
SE006,2016-07-23T00:00:00,36.33,26.0404166666667,18.39,87.8,64.8954166666667,24.89,1.158801,0,20.7,5.27704166666667,0,3500,26650,30380,25410,4
SE006,2016-07-24T00:00:00,37.68,28.76,20.77,90.7,55.4020833333333,25.02,1.135434,0,15.3,4.41008333333333,0,27060,3420,24480,30680,4
SE006,2016-07-25T00:00:00,39.39,29.6304166666667,19.75,75.65,44.37875,18.31,1.1298765,0,16.65,4.00033333333333,0,15940,19140,27500,23560,4
SE006,2016-07-26T00:00:00,39,28.85375,20.5,77.31,48.7483333333333,19.08,1.125912,0,20.7,5.1065,0,11650,20720,29170,23990,4
SE006,2016-07-27T00:00:00,33.76,26.4308333333333,19.14,84.9,60.1754166666667,36.69,1.123257,0,22.05,7.14,0,20,21510,56980,7880,3
SE006,2016-07-28T00:00:00,35.45,25.7766666666667,18.9,95.4,72.7608333333333,35.58,1.0356642,0,16.65,4.77254166666667,0,6660,11350,47390,20660,4
SE006,2016-07-29T00:00:00,35.86,25.7225,18.7,89.8,70.70875,40.84,0.991095,0,24.75,6.49741666666667,0,3880,21020,42930,18430,4
SE006,2016-07-30T00:00:00,30.28,24.74875,21.14,84.8,67.27875,46.34,1.0891479,0,22.95,8.006375,0,230,4380,65560,16160,4
SE006,2016-07-31T00:00:00,35.45,26.2975,20.02,89,65.5904166666667,23.07,1.03953885,0,18.45,4.78320833333333,0,4780,26540,45270,9740,4
SE006,2016-08-01T00:00:00,37.75,26.7575,17.34,84.6,55.28125,15.33,1.1369115,0,23.4,5.18958333333333,0,10300,26790,40720,8250,4
SE006,2016-08-02T00:00:00,35.86,26.8775,18.73,85.8,62.44875,36.49,1.06491015,0,21.15,5.28729166666667,0,19720,17720,31800,16890,4
SE006,2016-08-03T00:00:00,34.44,26.6895833333333,20.39,93.5,68.5095833333333,38.55,1.0944063,0,20.25,5.08283333333333,0,5700,20650,45180,14340,4
SE006,2016-08-04T00:00:00,38.16,26.7508333333333,18.49,92.4,58.8304166666666,19.62,1.0905291,0,25.65,5.735,0,50,22740,59660,3950,3
SE006,2016-08-05T00:00:00,36.06,27.34,19.38,82.8,56.7095833333333,28.92,1.08253635,0,20.25,5.87116666666667,0,1030,11750,61510,12070,4
SE006,2016-08-06T00:00:00,37.91,29.1995833333333,21.34,79.41,52.4820833333333,31.8,1.03748085,0,17.1,4.82991666666667,0,33990,10570,23360,17910,4
SE006,2016-08-07T00:00:00,37.61,29.32875,21.17,68.88,44.14875,22.77,1.05860835,0,18,4.31141666666667,0,21180,17390,29000,18270,4
SE006,2016-08-08T00:00:00,37.82,28.78,18.77,69.48,39.54125,16.83,1.09048275,0,34.2,9.00370833333333,0,31090,25140,11870,17770,4
SE006,2016-08-09T00:00:00,37.17,27.2116666666667,17.95,68.56,45.4291666666667,19.95,1.0520202,0,20.7,5.468875,0,19870,9530,41990,14190,4
SE006,2016-08-10T00:00:00,35.18,26.75875,18.46,66.48,46.9545833333333,25.88,1.0011066,0,21.6,5.09945833333333,0,13300,24140,29820,18370,4
SE006,2016-08-11T00:00:00,36.73,28,19.88,75.7,48.5320833333333,26.13,1.02948135,0,20.25,4.93741666666667,0,20320,20270,28800,16470,4
SE006,2016-08-12T00:00:00,36.49,27.6220833333333,19.14,75.77,44.8591666666667,22.02,1.0465425,0,18.45,3.71020833333333,0,14010,33920,28360,9070,4
SE006,2016-08-13T00:00:00,36.73,26.8291666666667,16.73,74.18,41.8908333333333,17.28,1.04475165,0,17.1,4.48975,0,18440,20680,31210,15470,4
SE006,2016-08-14T00:00:00,35.32,26.7558333333333,17.65,72.3,48.7908333333333,24.71,0.9564564,0,19.35,4.62516666666667,0,16100,5990,22530,40840,4
SE006,2016-08-15T00:00:00,33.01,27.15375,21.55,78.27,56.6725,32.34,0.57955065,0,20.25,4.10754166666667,0,19990,20330,28830,16930,4
SE006,2016-08-16T00:00:00,35.48,27.5904166666667,21.14,88.5,60.38625,36.12,0.9341349,0,23.4,5.472625,0,15570,8300,39540,22640,4
SE006,2016-08-17T00:00:00,34.84,25.8775,17.75,89.9,61.0845833333333,22.52,1.0018464,0,28.35,5.96325,0,5260,21710,40030,18990,4
SE006,2016-08-18T00:00:00,33.05,26.2625,19.68,82.4,57.8658333333333,22.32,1.01955195,0,23.4,7.47975,0,20,6660,73690,6030,3
SE006,2016-08-19T00:00:00,35.01,25.6529166666667,18.26,91,62.1970833333333,23.99,1.00468185,0,22.95,6.58825,0,20,14840,64950,6590,3
SE006,2016-08-20T00:00:00,34.34,26.5795833333333,20.33,86.7,59.97375,26.12,1.0003572,0,28.8,6.85404166666666,0,6470,7010,58840,13450,4
SE006,2016-08-21T00:00:00,35.93,25.4833333333333,16.39,81.1,55.34,23.74,1.0067355,0,20.25,4.68658333333333,0,5780,34850,30990,14750,4
SE006,2016-08-22T00:00:00,37.47,28.1241666666667,20.05,72.16,54.0741666666667,32.99,-0.2194527,0,16.65,4.225625,0,31420,19530,25760,8330,3
SE006,2016-08-23T00:00:00,37.85,28.3204166666667,20.22,77.76,50.04,24.95,1.05196455,0,17.55,4.68291666666667,0,28500,17860,23430,15640,4
SE006,2016-08-24T00:00:00,36.49,27.16375,18.63,69.74,47.43,22.2,1.0397451,0,21.15,5.14570833333333,0,28540,15640,23790,17260,4
SE006,2016-08-25T00:00:00,36.96,27.1791666666667,17.75,72.81,45.82875,22.1,0.9636165,0,25.65,5.29991666666667,0,34240,15880,20340,14710,4
SE006,2016-08-26T00:00:00,38.75,28.7816666666667,20.87,67.61,59.4783333333333,47.13,0.94272945,0,21.15,4.90383333333333,0,26800,14730,24170,19650,4
SE006,2016-08-27T00:00:00,38.95,29.2054166666667,22.16,,,,0.9125823,0,,,,30260,15160,23060,17670,4
SE006,2016-08-28T00:00:00,37.41,27.74,21.51,,,,0.9243798,0,,,,830,10370,64460,10640,4
SE006,2016-08-29T00:00:00,36.53,26.4870833333333,17.48,,,,0.93858225,0,,,,16890,20450,43200,5800,4
SE006,2016-08-30T00:00:00,32.64,25.4375,19,,,,1.02617055,0,,,,10,10010,70550,5830,3
SE006,2016-08-31T00:00:00,31.09,23.6383333333333,17.38,,,,0.90461475,0,,,,80,11460,61410,13450,4
SE006,2016-09-01T00:00:00,34.54,25.845,18.09,86.9,63.6895833333333,35.22,0.9571248,0,23.85,4.57929166666667,0,31490,11950,24300,18210,4
SE006,2016-09-02T00:00:00,37.1,27.7916666666667,20.39,80.7,60.4945833333333,28.43,0.9420492,0,18,5.07408333333333,0,20390,24440,24410,16950,4
SE006,2016-09-03T00:00:00,39.09,28.7516666666667,21.27,81.5,56.1991666666667,21.28,0.8779008,0,19.35,5.26191666666667,0,22030,16960,26950,19530,4
SE006,2016-09-04T00:00:00,40.2,30.07625,21.61,70.35,44.8758333333333,17.98,0.9169989,0,17.1,4.84654166666667,0,29110,8260,23160,24840,4
SE006,2016-09-05T00:00:00,44.04,30.3783333333333,21.14,64.02,39.7308333333333,9.16,0.9053361,0,19.8,5.853125,0,35770,15080,23750,10780,4
SE006,2016-09-06T00:00:00,40.85,29.3220833333333,20.56,59.56,40.1433333333333,18.94,0.876231,0,21.6,4.71245833333333,0,16130,22120,34790,12780,4
SE006,2016-09-07T00:00:00,35.79,26.9366666666667,19.72,86,54.2254166666667,34.85,0.8898345,0,24.3,7.07841666666667,0,9570,11300,56320,8960,4
SE006,2016-09-08T00:00:00,32.47,24.8429166666667,19.04,90.6,69.1695833333333,36.87,0.9110835,0,26.1,8.5755,0,10,11670,71220,3490,3
SE006,2016-09-09T00:00:00,30.32,22.7966666666667,14.87,80.2,54.5020833333333,22.86,0.9437205,0,20.7,7.2455,0,10,6780,73770,5840,3
SE006,2016-09-10T00:00:00,33.28,23.5554166666667,15.99,83.4,59.93,20.62,0.917244,0,19.35,4.367375,0,13920,30480,34080,7030,4
SE006,2016-09-11T00:00:00,34.1,24.1520833333333,16.49,84.3,63.9691666666666,33.5,0.848043,0,18.9,4.37704166666667,0,20190,19990,32380,12610,4
SE006,2016-09-12T00:00:00,34.3,24.8954166666667,17.68,84.4,66.5845833333333,35.3,0.838371,0,31.5,6.84329166666667,0,15680,14380,44040,11780,4
SE006,2016-09-13T00:00:00,25.73,21.87375,17.44,98.4,80.03625,62.85,0.5231235,7,34.2,11.27325,0,10,4340,73180,8870,4
SE006,2016-09-14T00:00:00,24.41,18.1804166666667,12.3,96.7,70.9325,35.24,0.8807595,0,25.65,6.04679166666667,0,500,12860,46100,26860,4
SE006,2016-09-15T00:00:00,26.2,18.18375,10.51,93.8,68.4591666666667,35.29,0.91137,0,19.35,4.12383333333333,0,9170,20530,37640,18660,4
SE006,2016-09-16T00:00:00,29.44,20.7308333333333,12.64,92.8,60.6825,28.06,0.9126555,0,21.15,4.52758333333333,0,45590,24770,6400,8920,4
SE006,2016-09-17T00:00:00,34.06,23.2883333333333,12.85,74.14,45.7341666666667,15.79,0.9185439,0,28.35,5.29425,0,58150,11610,11850,3410,3
SE006,2016-09-18T00:00:00,33.18,22.805,13.73,74.76,51.4020833333333,17.87,0.9122478,0,19.8,3.438875,0,24050,13050,27020,16630,4
SE006,2016-09-19T00:00:00,28.77,21.0045833333333,13.75,79.13,64.6725,45.44,0.60576375,0,19.35,3.90916666666667,0,16000,10930,35470,23380,4
SE006,2016-09-20T00:00:00,30.28,22.3979166666667,16.46,88.4,66.4008333333334,36.7,0.86371785,0,22.5,5.684,0,3020,26330,44200,12840,4
SE006,2016-09-21T00:00:00,29.84,20.6375,14.29,100,73.7304166666667,31.75,0.8365365,0,19.35,4.16675,0,13750,24410,29310,18760,4
SE006,2016-09-22T00:00:00,26.33,20.0541666666667,15.1,90.2,73.5508333333334,46.9,0.6722988,0,23.4,5.54391666666667,0,2330,31980,48050,4040,3
SE006,2016-09-23T00:00:00,28.62,20.3195833333333,12.27,91.6,67.9620833333333,38.08,0.8412825,0,17.55,3.26,0,16610,27370,27250,15020,4
SE006,2016-09-24T00:00:00,31.36,22.3725,13.79,82.2,59.5141666666667,32.47,0.80868915,0,15.3,3.59579166666667,0,28640,14130,23130,20050,4
SE006,2016-09-25T00:00:00,31.3,22.93625,15.41,83.1,60.3416666666667,29.22,0.7566048,0,13.95,3.38325,0,9670,13700,34760,27440,4
SE006,2016-09-26T00:00:00,32.34,24.22625,18.02,72.03,54.6220833333333,30.33,0.75971925,0,16.65,3.80908333333333,0,17720,10400,39460,18680,4
SE006,2016-09-27T00:00:00,33.73,24.6116666666667,15.68,77.39,54.4341666666667,26.21,0.79368825,0,17.1,3.34758333333333,0,20510,25080,18500,22050,4
SE006,2016-09-28T00:00:00,32.2,23.7754166666667,15.92,76.19,51.38375,28.72,0.7176132,0,25.2,4.19354166666667,0,31260,31220,10320,13290,4
SE006,2016-09-29T00:00:00,31.23,24.2079166666667,17.1,75.54,45.5066666666667,25.39,0.7903794,0,41.4,12.2770833333333,0,50800,32070,2070,1450,3
SE006,2016-09-30T00:00:00,32.17,23.2420833333333,13.25,74.36,47.8379166666667,24.39,0.7985625,0,27.9,4.76745833333333,0,25190,11850,24760,24290,4
SE006,2016-10-01T00:00:00,29.98,21.9866666666667,15.34,83.5,63.11375,32.21,0.7618632,0,18.9,4.03629166666667,0,9200,27690,33990,15240,4
SE006,2016-10-02T00:00:00,29.2,21.0641666666667,14,89.3,65.91125,36.76,0.7567086,0,17.55,4.21029166666667,0,5490,28820,43210,8880,4
SE006,2016-10-03T00:00:00,31.9,21.7058333333333,12.41,79.1,54.6179166666667,28.26,0.743406,0,16.2,3.16866666666667,0,29530,14180,18510,23560,4
SE006,2016-10-04T00:00:00,32.03,22.85125,14.66,79.4,53.2845833333333,27.02,0.70659975,0,16.65,3.213375,0,22850,21870,27700,13530,3
SE006,2016-10-05T00:00:00,31.06,22.9654166666667,15.44,81.1,61.165,36.93,0.6945375,0,22.05,3.73620833333333,0,19940,16830,19870,28630,4
SE006,2016-10-06T00:00:00,30.62,22.2920833333333,15.37,86.1,65.1525,33.13,0.6844035,0,16.2,3.19154166666667,0,3730,34010,29750,18520,4
SE006,2016-10-07T00:00:00,31.33,20.7954166666667,13.69,96.8,72.7775,26.06,0.704655,0,18.45,3.06316666666667,0,10730,19460,39440,16640,4
SE006,2016-10-08T00:00:00,29.1,19.9745833333333,12.85,83.3,63.83625,33.23,0.6198075,0,17.1,3.265,0,19220,22030,26600,18360,4
SE006,2016-10-09T00:00:00,26.17,19.0279166666667,12.84,96,67.77,32.64,0.71301,0,26.55,5.8335,0,30,21280,60550,4540,3
SE006,2016-10-10T00:00:00,26.5,17.84875,11.19,90,70.7129166666667,43.89,0.699564,0,18.9,3.40820833333333,0,26730,19100,27700,12050,4
SE006,2016-10-11T00:00:00,24.98,17.5816666666667,10.51,89.1,70.8533333333333,48.98,0.658953,0,33.3,8.296375,0,300,35090,40490,7740,4
SE006,2016-10-12T00:00:00,20.16,18.42,16.83,99.7,88.6208333333333,72.31,0.1741272,25,46.8,14.6135416666667,0,0,6240,80050,110,3
SE006,2016-10-13T00:00:00,20.86,16.9825,13.54,100,87.4283333333333,67.15,0.59521185,1,31.5,8.52741666666667,0,10,10090,59170,17130,4
SE006,2016-10-14T00:00:00,21.83,16.8633333333333,13.01,96.5,79.255,53.29,0.6889077,0,23.85,7.551625,0,0,9370,48690,28340,4
SE006,2016-10-15T00:00:00,24.37,16.4425,9.42,96.6,74.56875,39.84,0.688542,0,20.7,2.72229166666667,0,26970,26940,17350,15040,4
SE006,2016-10-16T00:00:00,26.3,18.2045833333333,12.24,94.3,78.2541666666667,49.4,0.60422895,0,17.1,2.64754166666667,0,22490,36200,5990,21560,4
SE006,2016-10-17T00:00:00,26.77,19.5770833333333,13.51,99.9,76.56,44.49,0.62370435,0,19.35,2.79591666666667,0,4790,45290,9480,26560,4
SE006,2016-10-18T00:00:00,30.08,22.135,14.87,89.2,63.5970833333333,34.12,0.59661405,0,20.25,3.41125,0,52230,15710,7590,7680,4
SE006,2016-10-19T00:00:00,27.45,21.6495833333333,16.46,90.6,73.5720833333333,51.16,0.5275452,0,14.85,2.85525,0,29470,12240,16350,27890,4
SE006,2016-10-20T00:00:00,27.48,20.7895833333333,16.43,93.5,79.6841666666667,55.85,0.48701985,0,24.75,3.457875,0,5080,40170,24600,16480,4
SE006,2016-10-21T00:00:00,25.36,19.5745833333333,14.32,98.5,82.9245833333334,59.5,0.38324295,0,24.75,5.06804166666667,0,4640,41240,33700,6810,4
SE006,2016-10-22T00:00:00,21.78,19.1495833333333,17.41,99.4,91.8583333333333,81,0.163089,17,36.9,17.050125,0,0,17340,69060,0,3
SE006,2016-10-23T00:00:00,19.95,17.3595833333333,14.53,99.6,94.7333333333333,85.2,0.15717645,14,45.45,12.1012916666667,0,1570,27210,49140,8470,4
SE006,2016-10-24T00:00:00,21.8,17.2583333333333,13.61,100,92.8820833333334,79.37,0.27306765,8,15.75,1.92283333333333,0,38630,44500,400,2320,2
SE006,2016-10-25T00:00:00,24.41,20.1558333333333,16.39,96.4,85.8179166666667,69.15,0.4095738,1,22.95,4.92816666666667,0,57630,13220,750,11870,4
SE006,2016-10-26T00:00:00,29.1,21.9825,16.26,99,84.455,57.22,0.53296575,0,11.7,2.43516666666667,0,52270,23160,3710,6850,4
SE006,2016-10-27T00:00:00,29.81,22.4995833333333,17.24,96.1,76.5025,46.98,0.47893515,0,12.6,3.78875,0,42500,15880,18510,8910,4
SE006,2016-10-28T00:00:00,29.67,20.96625,14.93,95.4,72.0641666666667,34.45,0.5532198,0,17.1,4.701875,0,47350,23280,6270,8620,4
SE006,2016-10-29T00:00:00,27.14,19.1125,12.81,97.8,72.7779166666667,41.1,0.5767881,0,20.25,2.978125,0,37980,23290,9810,14070,4
SE006,2016-10-30T00:00:00,26.77,17.095,8.85,94.2,65.5779166666667,27,0.599652,0,12.6,3.43745833333333,0,36350,22420,9880,16630,4
SE006,2016-10-31T00:00:00,27.08,17.56875,8.64,84,60.7954166666667,34.93,0.5661879,0,18,5.60625,0,53750,12910,16430,2660,3
SE006,2016-11-01T00:00:00,26.8,18.765,13.37,86.1,68.45625,46.59,0.44630385,0,13.95,4.37225,0,50630,19230,4610,11090,4
SE006,2016-11-02T00:00:00,27.11,18.4595833333333,12.03,96.5,77.02,45.47,0.51969315,0,22.95,4.03954166666667,0,32260,22390,13550,17600,4
SE006,2016-11-03T00:00:00,26.23,18.8075,12.73,97.7,76.07,46.87,0.3764979,0,23.64,3.707,0,44440,9890,16670,12970,4
SE006,2016-11-04T00:00:00,21.23,18.9254166666667,17.17,89,82.9808333333333,78.69,0.2023122,0,24.2,7.26808333333333,0,31100,30050,7820,17010,4
SE006,2016-11-05T00:00:00,21.87,18.32,14.9,97.8,90.03625,77.67,0.38372415,4,37.5,16.5545833333333,0,0,10530,69610,6260,4
SE006,2016-11-06T00:00:00,17.58,12.8975,7.727,98.7,79.7654166666667,50.07,0.550434,0,17.15,4.75008333333333,0,3690,9390,28040,45250,4
SE006,2016-11-07T00:00:00,17.48,9.78575,3.34,99.4,75.255,38.08,0.54422685,0,21.7,4.552625,0,2120,20780,31370,32040,4
SE006,2016-11-08T00:00:00,16.77,9.23275,2.329,95.6,69.9895833333333,33.45,0.54243735,0,16.16,4.15104166666667,0,1480,32450,33460,18960,4
SE006,2016-11-09T00:00:00,18.97,12.9012916666667,5.504,96.7,79.7316666666667,62.65,0.2800902,0,29.95,9.46804166666667,0,0,33860,44230,8310,4
SE006,2016-11-10T00:00:00,18.7,13.7416666666667,8.61,100,78.9454166666667,45,0.4930182,0,21.7,5.14425,0,17520,16940,9300,41490,4
SE006,2016-11-11T00:00:00,18.26,10.99,3.705,99.4,79.3995833333333,51.6,0.4741197,0,17.68,3.770875,0,51740,15840,1500,16140,4
SE006,2016-11-12T00:00:00,19.27,11.8039166666667,3.367,98.9,77.2354166666667,51.2,0.4457448,0,18.35,3.898375,0,42450,20720,3010,18720,4
SE006,2016-11-13T00:00:00,19.78,13.29625,8.78,92.5,75.7920833333334,50.13,0.4167348,0,14.46,3.58566666666667,0,52080,14860,5610,13270,4
SE006,2016-11-14T00:00:00,22.25,13.4083333333333,5.538,90.6,66.1883333333333,34.49,0.5017296,0,21.91,5.59929166666667,0,72380,5920,1530,3050,3
SE006,2016-11-15T00:00:00,20.7,12.8627916666667,5.775,93.5,67.4075,38.74,0.47975355,0,22.51,5.39958333333333,0,67040,10940,670,7280,4
SE006,2016-11-16T00:00:00,21.33,12.5271666666667,5.436,89.7,63.1829166666667,32.65,0.48070725,0,16.83,4.2405,0,56960,15020,2780,10550,2
SE006,2016-11-17T00:00:00,21.84,11.5142916666667,3.707,89.6,66.9758333333333,32.41,0.4710711,0,13.27,3.262875,0,41550,23610,7830,12910,4
SE006,2016-11-18T00:00:00,19.72,11.668875,2.519,91.5,74.07375,50.07,0.4317414,0,15.98,3.89533333333333,0,29450,15590,19650,21610,4
SE006,2016-11-19T00:00:00,19.24,12.0947916666667,4.927,96.5,79.7208333333334,56.7,0.4366689,0,20.07,4.81720833333333,0,10340,34820,23160,17570,4
SE006,2016-11-20T00:00:00,19.51,13.408125,7.426,100,89.085,75.34,0.134133,2,42.05,16.3733333333333,0,10,35920,50470,0,3
SE006,2016-11-21T00:00:00,16.77,14.6395833333333,12.17,100,96.675,89,0.12302925,30,43.85,16.8450833333333,0,300,11530,64720,9820,4
SE006,2016-11-22T00:00:00,14.56,11.0466666666667,9.02,100,96.85,84.6,0.219021,0,12.7,2.82520833333333,0,11650,18650,25550,29890,4
SE006,2016-11-23T00:00:00,15.1,9.30408333333333,4.214,100,89.1391666666667,61.22,0.4176693,0,22.3,6.243625,0,1900,23630,52010,8650,4
SE006,2016-11-24T00:00:00,13.92,8.39370833333333,2.558,99.9,87.7916666666667,66.54,0.45469365,0,19.19,6.53704166666667,0,0,39780,40600,6020,4
SE006,2016-11-25T00:00:00,14.3,11.2404166666667,7.999,100,96.6416666666667,92.2,0.1116903,32,54.19,18.4482916666667,0,540,70240,14940,680,3
SE006,2016-11-26T00:00:00,15.34,12.5383333333333,11.19,98.9,94.8916666666667,89.5,0.2031297,3,42.12,16.6709583333333,0,0,63490,22910,0,3
SE006,2016-11-27T00:00:00,13.63,10.7391666666667,8.13,100,95.7791666666667,86.4,0.1542006,19,28.47,5.33766666666667,0,40620,24990,4370,15660,4
SE006,2016-11-28T00:00:00,14,8.50383333333333,4,100,96.0833333333333,80,0.42075,0.1,11,2.69916666666667,0,5240,32560,32490,14790,4
SE006,2016-11-29T00:00:00,17,9.54166666666667,4,100,90.7916666666667,71,0.4263,0.3,12,3.91666666666667,0,67620,8640,60,7380,4
SE006,2016-11-30T00:00:00,17,10.75,5,100,93,79,0.24105,0,12,3.625,0,32460,4800,6600,39360,4
SE006,2016-12-01T00:00:00,16.26,11.7183333333333,8,100,97.1333333333333,90.7,0.15427995,0,12.84,3.98229166666667,0,63950,6970,4500,9850,4
SE006,2016-12-02T00:00:00,18.36,12.1513333333333,6.676,100,92.27,73.51,0.3162885,0,15.91,3.68141666666667,0,63790,12620,6300,3530,3
SE006,2016-12-03T00:00:00,18.26,14.425,11.09,100,91.7916666666667,80.9,0.15825285,13,41.77,13.4618333333333,0,20160,62680,3340,180,3
SE006,2016-12-04T00:00:00,19.21,14.4666666666667,11.49,99.9,92.3491666666667,73.93,0.3156492,8,35.46,10.06625,0,19020,63560,3660,140,2
SE006,2016-12-05T00:00:00,20.18,14.0970833333333,10.95,100,92.5833333333334,70.55,0.3525006,5,19.72,4.76204166666667,0,69570,9740,140,6390,2
SE006,2016-12-06T00:00:00,19.81,12.7625833333333,7.592,100,93.1083333333333,70.66,0.4020459,0,10.87,3.72170833333333,0,61760,11070,1810,10990,4
SE006,2016-12-07T00:00:00,17.65,11.6623333333333,6.947,100,94.3720833333334,77.15,0.385017,0,12.21,3.094375,0,51830,11510,2490,19810,4
SE006,2016-12-08T00:00:00,19,11.7643333333333,5.198,100,84.0075,55.2,0.383046,0,14.46,3.01779166666667,0,47930,11180,12840,13940,4
SE006,2016-12-09T00:00:00,20.52,12.3759166666667,6.032,99.9,87.9666666666667,59.87,0.39975375,0,9.31,3.04691666666667,0,48710,16990,8800,10920,4
SE006,2016-12-10T00:00:00,18.66,11.43775,5.422,100,92.11125,65.13,0.39422145,0,13.55,4.10791666666667,0,48760,8340,3090,25020,4
SE006,2016-12-11T00:00:00,17.58,9.808,3.999,100,93.0679166666666,71.4,0.38799525,0,11.64,3.377125,0,39260,12060,3740,30730,4
SE006,2016-12-12T00:00:00,15,8.69875,3,100,94.8333333333333,78,0.3822,0.2,10,2.441125,0,36640,20330,8720,19540,4
SE006,2016-12-13T00:00:00,15,8.41666666666667,2,100,94.0416666666667,76,0.3612,0.2,12,3.20833333333333,0,41880,24600,2280,14880,4
